fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
66764deb.wav,Gong,0,-456.9730503861961,-318.3631792433344,-273.8780860857003,-310.8766751570265,-353.78113303665697,-375.5100605655427,-384.8380732393661,-391.5030594300379,-399.3877080072375,-407.85268067725383,-411.6322911506926,-414.74321320073153,-415.66884113297283,-416.70123245159783,-421.11547426446145,-427.5480579904216,-436.56848376888445,-437.9393928403571,-437.9917794541484,-439.8928780744492
667c75cf.wav,Harmonica,0,-754.7314251300418,-753.6860117175977,-745.2908230941919,-687.7174283333325,-629.395979854646,-595.6023518818579,-569.5119247535113,-543.9588463314481,-510.3660173388634,-475.9374309679452,-443.7675675147764,-409.43324738039064,-372.64394061483995,-353.29752577022214,-346.21086371760595,-351.0001716447614,-378.37646128234775,-406.3265822646927,-406.84162800254694,-384.79097473605754
667cc6dc.wav,Telephone,1,-496.3645976257276,-485.67724652116334,-497.04581723054963,-528.7714903805077,-529.6862054593518,-529.6307413794009,-529.6662306120215,-529.6866934359829,-529.6579426314408,-529.6463874764911,-529.6648440653653,-529.6856897056587,-529.6549392407815,-529.6477668691883,-529.6821722517201,-529.693355024419,-529.6400723491337,-529.6638332092391,-529.6973259791374,-529.6734200108984
667e0fb2.wav,Burping_or_eructation,0,-405.9110951127473,-342.982499132545,-326.11592860862663,-343.1195704129987,-348.1382013943949,-351.9509768306494,-348.2528265739158,-352.87606503062153,-366.9216511320073,-371.1202080899108,-378.796384263805,-376.389683555479,-370.8777897449047,-383.6396652590842,-392.8146808095521,-390.3238959730435,-390.285403168911,-391.7453250769845,-390.592804346426,-387.7264587204949
66800b2b.wav,Writing,0,-341.4476508739885,-262.12807177874436,-247.83231145782844,-253.16891730940665,-278.5072969422786,-318.77433172351743,-384.56085574505374,-402.4368070423461,-338.4430557392094,-274.85159655162386,-286.4369406602217,-360.8686566661167,-385.9489450425276,-407.20091896587587,-412.57728346420726,-415.80725810450997,-410.9589551627348,-412.5573868358108,-416.46808885996364,-408.29219224303716
66824303.wav,Computer_keyboard,0,-868.465145568067,-863.7763673991859,-861.974438398298,-853.4750333048695,-854.958951258819,-867.5514226301551,-868.2983954166563,-867.2677839825087,-866.7824587135867,-866.1080901310103,-862.5326291827823,-859.7453479898434,-850.5476623617951,-832.1078302594442,-784.6439232898953,-779.8861600472691,-793.3799160546914,-798.5876488011675,-813.9999290378961,-819.2685483439574
668721df.wav,Saxophone,1,-179.04591991499007,-52.837762879974285,-22.928368198666703,-72.453870843443,-117.60656000664075,-145.83376463930463,-163.75688468617153,-166.60969516561963,-167.56765328861061,-171.95036550360322,-182.71208229730058,-194.88016547098312,-194.44562260681457,-205.39040138224433,-170.24941421593485,-87.3822354718626,-67.97487615443048,-113.14470834407867,-202.97164708186844,-155.37873804302367
66895845.wav,Oboe,0,-660.3003427307724,-661.556966512701,-666.4325566069907,-676.3700743171222,-681.0087722219256,-682.7242118847415,-682.939793599662,-684.5576646086342,-684.0328289966283,-681.3542777069304,-680.3036051891766,-666.3108219722288,-661.6782327583669,-675.270998113864,-682.7655460181028,-684.5355044829768,-681.9665856955876,-676.8631101482183,-657.9241890215332,-637.7233177517463
669b7c46.wav,Squeak,0,-617.1092835094731,-629.3453383348115,-644.3217871914761,-647.1527483903697,-646.9880214446666,-650.0142881466653,-652.578997994893,-652.4443672030226,-646.160109891928,-632.0259669966127,-634.0671270420755,-634.7769442014923,-617.8118330591615,-616.30291771619,-621.1760633315579,-609.3672047613712,-580.6760742781554,-568.7530583069694,-574.5052996170829,-588.2863247553162
66a159d5.wav,Hi-hat,0,-131.56797748816192,-119.61925634876515,-129.53038666765283,-135.58566126653434,-142.9691532317676,-153.75335086375406,-166.43662615595895,-176.6391195743082,-179.59306817782067,-175.41835338938864,-174.1649953504223,-172.32944308613432,-181.9137569764651,-198.77522963553483,-197.13930511969826,-191.29710643670134,-199.61601493165622,-214.14034691754665,-224.66937403284803,-227.82674060584358
66a5004c.wav,Fart,0,-700.123270173647,-695.619553046068,-684.518965351321,-671.88587666267,-663.361602330326,-659.1181051871685,-648.9765072425263,-641.2625545331647,-646.8446341331206,-650.9318772192393,-642.4640652099546,-635.1799487936124,-641.5841062610734,-645.3834639721503,-644.9834623036045,-646.3304602772952,-648.9903303380953,-645.3479386833801,-641.4530913708527,-642.1612383740054
66a5b9fb.wav,Violin_or_fiddle,1,-171.0440563415208,-167.79353772376868,-230.60360901675173,-286.899156706064,-310.4792779492232,-340.9464111067218,-362.1870351042747,-381.0803812870603,-407.4645924751736,-428.61693660366734,-444.55478871815836,-459.30134879517567,-473.0503735745544,-484.10605705993004,-495.3961051202636,-502.33872003420504,-506.0855614408478,-507.36258886402976,-508.1952252580538,-510.2437290448503
66af2f72.wav,Bark,0,-337.71156477983806,-331.05798576195264,-346.18924316650555,-369.96139764554397,-337.4767865628134,-228.3600463488374,-149.33578327317332,-111.47084023567017,-106.07437172564876,-120.0858860377771,-135.6563997282519,-164.0007244158603,-217.09543203231541,-266.3634674130608,-262.0250704108613,-215.6148176787756,-186.51706042816664,-177.2904760747495,-177.61341661537858,-190.66491341052694
66b3d587.wav,Glockenspiel,1,-112.29447065533093,-167.15133363089456,-277.99237358993446,-329.5330664748652,-414.8676123349696,-463.20418525927334,-508.768399652047,-553.8950026013808,-581.5953276788479,-604.3302939265113,-621.9805076119827,-637.2569914254102,-648.5699789152317,-657.5122515977293,-662.1141129103969,-661.9242593375088,-664.6533725148594,-667.5506308555576,-667.6411084270931,-671.2546551714636
66b65fff.wav,Meow,0,-320.337604440062,-316.97461439180694,-318.3293857899432,-319.1589547749065,-317.7351649939791,-316.5875417998245,-315.3861876358801,-323.0792120830933,-323.2709222084252,-322.3131963222964,-323.3581347807379,-319.73730731176283,-306.6122764701565,-304.326891713908,-310.0750622217511,-316.9336161555866,-316.7621658743982,-322.0801153198864,-323.642298165521,-318.4789244168936
66b8f88f.wav,Applause,0,-403.9332856528112,-403.9916270050739,-413.60118481693723,-415.7247085133435,-415.2313253502383,-399.9631011880467,-386.5244327405662,-392.7996650614958,-401.39576478397305,-399.47961373076373,-398.25392346578127,-398.3062830863802,-399.66033747213737,-410.6620215496086,-412.0442200585307,-404.6790543656433,-392.9333767223988,-373.9069947793407,-371.7420854810844,-379.26826072635197
66bb1172.wav,Cough,0,-517.3753854055121,-518.3299163887175,-523.4651468229619,-514.1135822843898,-518.6069639598617,-521.186508178758,-522.8129493767415,-523.9721313389394,-528.3375065891579,-533.3708073428473,-535.8605415925612,-531.9301831445863,-533.5188444187318,-535.1061877548224,-534.0452780255428,-525.3292138821013,-519.754885538554,-515.6081054638599,-507.7774048516048,-496.73667335718415
66bcf27e.wav,Double_bass,0,-269.6634053267653,-246.92187340039348,-218.8301280247238,-182.88529287361303,-162.1216333521574,-154.5304434499814,-147.13621547225188,-144.8685487528152,-154.43851152342762,-164.64307525659046,-176.40173836873132,-184.67178645838337,-191.24335990742406,-199.08883614079144,-199.75234086014862,-202.85738152740888,-198.78723141702991,-192.51049608461105,-186.72723828278973,-183.41102030546514
66be15fd.wav,Flute,1,-726.8886068690114,-715.7147992335366,-723.104032529981,-730.3765440621783,-721.8555289612528,-721.1125454536686,-720.0627845787828,-714.0275427589411,-709.3854213607129,-706.315195105902,-704.65688165191,-699.4749113484918,-696.7553335838722,-689.2932335903214,-674.8975844315823,-658.4180388805374,-650.980764179234,-653.7816563560006,-654.7800535181943,-644.6285623418115
66bf4fa3.wav,Tambourine,1,-266.99081128983386,-277.4510149565193,-330.27405012930825,-382.54852599157175,-427.5964437144498,-466.83999999331155,-513.5031282286673,-562.1218586142509,-606.6365910799551,-644.7332557064206,-687.1708113648428,-731.4861242135221,-761.142233410946,-786.8015220877388,-812.5558344757046,-834.3871680601891,-852.670779713279,-862.0544788410018,-864.6825639742061,-868.6577138644601
66c39830.wav,Clarinet,0,-618.3443545566109,-619.1930492645873,-617.7363421423139,-614.8577369163833,-612.091190102667,-613.4741689742044,-618.9438831664455,-623.4384409376785,-626.1603686923455,-629.5201101659359,-632.0122027201546,-632.540008509989,-629.4488388034418,-628.5451958183617,-628.489468353123,-613.6920426410056,-546.4355447365512,-438.7183565817137,-417.18095881955816,-433.4800532986726
66ccbc5f.wav,Applause,0,-700.5072460378952,-676.8204603660538,-657.8156653539097,-646.0820547772108,-600.6215106476556,-542.0777489875209,-511.6313326297818,-506.7240950122368,-508.75926286985884,-511.90707597949967,-517.1866292179749,-518.3500115053087,-519.5515485175506,-517.72404378654,-496.2954310757595,-377.20527775569343,-292.435753873693,-291.85430464431505,-285.1655164150814,-232.23727665273793
66dd3d3b.wav,Acoustic_guitar,0,-361.7305497773113,-370.44809977953514,-416.1754556496711,-459.52659718892585,-476.7632719004482,-486.60011127402646,-500.4690474775293,-509.43975670924414,-406.38155375346986,-306.2471938102771,-294.92263288506774,-337.0801569966957,-365.93123646996116,-374.1950715393391,-377.3652622345916,-380.47919681612666,-390.5627321567964,-358.94637766909864,-262.9054929502133,-243.22620692986393
66e0dd75.wav,Cello,0,-243.2393855552909,-256.2337427687849,-295.60404269219373,-322.5496252265954,-340.7093876659613,-350.7403149031036,-360.69673026432224,-372.01201062714466,-380.94113848956925,-383.9395098938077,-388.7732426954753,-391.41363279690705,-396.54967762265534,-396.3826201913179,-398.8501231898605,-407.34804299667235,-412.46593024534064,-418.60830102102153,-420.894459217485,-423.73235589511836
66f8e692.wav,Shatter,0,-617.4911954122131,-602.0385815379473,-585.5465038050144,-579.1118485647938,-574.3349448042179,-532.5190760657538,-493.5139333417031,-466.3210287134887,-459.78929184785403,-475.37027755836027,-485.75881614435116,-501.0892265720186,-511.7484369646237,-528.0349286048386,-530.753017407392,-522.6962527622467,-521.446039413575,-512.5095261575764,-483.20827301847174,-449.15871095140744
66fe50dc.wav,Saxophone,1,-328.89280753458735,-319.1012999732427,-354.6592849008266,-387.9387284868765,-398.63757146633617,-422.18892298240104,-412.6640022574264,-409.41559558039415,-478.3817568277586,-547.7522703365062,-552.8596854286087,-419.84405621853097,-360.61303594656783,-382.2320516723009,-403.8344373595363,-412.7326653257493,-418.2103648803631,-413.4849753170571,-452.64715335045787,-539.1188179197319
670093d9.wav,Chime,0,-685.1083606188032,-685.1289159453008,-685.0726360317508,-685.0404402505519,-685.0907089633907,-684.9031990494567,-675.3955878571151,-671.2214584251853,-661.9038393267157,-647.3063755861997,-641.4319484157323,-626.5208534924129,-612.1053085211,-602.6015296056258,-605.3320394701559,-608.5756027024615,-616.8749298030219,-576.8253786700367,-567.2047037001671,-566.6158880379464
67013df6.wav,Violin_or_fiddle,1,-106.64447252419791,-105.1827771518126,-180.62122373882593,-247.11691994695173,-277.98360730680133,-310.2606983138118,-341.31867560773634,-375.36357578338,-401.68708653987693,-420.51280497587265,-445.08121362149836,-465.2785778303315,-481.96248267409663,-496.71704963976225,-510.609505327055,-523.3220025759288,-534.435888909778,-543.7028040719701,-548.1364232604882,-558.0173454301228
67052549.wav,Fireworks,0,-617.6530756077553,-621.2606500562867,-639.7800355421226,-642.510155891308,-639.9036841252539,-643.0428206105386,-638.8022898759085,-637.2728722467155,-638.3266977463701,-615.3473107747998,-622.5606842746852,-641.9040249377896,-638.997166944435,-636.8546863275822,-638.5396533197531,-636.1812068218352,-626.4302273045172,-360.7225216862573,-234.2049719966262,-240.20443155793285
67066eb2.wav,Meow,1,-442.7821700640302,-380.1947229390505,-351.91136132872435,-376.8465488250961,-425.2877110602183,-445.1255559576989,-450.8290419434819,-452.6040436431903,-458.35324786139944,-462.74137494936883,-468.07724461794254,-471.4486500633258,-479.7910934390383,-485.8843361884598,-485.9199262430368,-488.1209515535018,-484.6955481689683,-464.7673247694511,-433.1485797890561,-447.0570697280588
670a1d0b.wav,Laughter,0,-224.23787464632744,-164.1197328452327,-151.72618685745155,-126.74353021066909,-128.72593695632793,-190.91332804574992,-285.62177303159365,-374.03789695674607,-369.710458373778,-220.69731697758834,-153.85392617281758,-147.01940055069468,-157.28794545971667,-204.9274933712059,-283.72817013275875,-386.91479998667506,-434.5129367648743,-462.6768821897959,-472.20264753876876,-315.4541631926553
670b77c7.wav,Squeak,1,-684.5400167687517,-679.6144775998738,-666.0849339464286,-573.5741787747329,-450.72025825695675,-366.96065223794886,-322.49656827456874,-316.68115957665265,-327.5571725020598,-344.5141159815077,-377.0496202156956,-410.6362283297136,-438.9023065493771,-455.3308941078491,-457.13208921980066,-451.8445699440024,-464.6319787527279,-494.30534082323993,-526.0608706588774,-534.3572961870846
670ef10d.wav,Snare_drum,0,3.1976078252744347,-2.8272612614267483,-54.27155401080448,-104.97957798504964,-148.12109163697372,-195.67781771753454,-240.68422074422324,-283.2661908077491,-318.8636948531763,-359.47317491106435,-393.03710247894554,-407.82233524542534,-416.41410412015006,-433.8261430538098,-446.07969495033586,-448.6358127372918,-452.54420557607557,-453.31161009207415,-458.0045751231611,-462.3544612931613
67186290.wav,Gong,1,-364.7912488218207,-323.3658708423134,-327.92675701302744,-355.8135127988438,-382.5757530059035,-401.8686234348732,-414.69291405761356,-433.3991281589164,-442.4648064862158,-455.59552057997234,-467.039789119529,-478.16278935039264,-485.07995166936627,-493.1073047730802,-504.27101339385416,-507.7769085225587,-516.4899501471872,-521.23814747387,-49.525673833981855,-66.59580802136014
673a623f.wav,Burping_or_eructation,0,-276.08406752494756,-221.2410802518294,-224.58748891041623,-241.2282475248449,-250.3516659551303,-243.72788223207647,-238.20433062044867,-244.19585799482516,-242.55014337466372,-208.34865895486172,-171.79578617610065,-179.68118251569587,-146.73540957878504,-130.69161367250422,-188.59408468116706,-248.0027077019676,-255.46079083374408,-258.07418395575365,-258.9773998717829,-267.5722536419247
673defaf.wav,Acoustic_guitar,1,-45.567261377400314,-62.71973029814009,-124.69297337411928,-139.18337683213227,-153.44397140889183,-165.21766875119886,-174.9595632950596,-183.1636092924566,-195.22042674584006,-206.09479134664434,-212.85389438993315,-218.51346149143885,-222.24569517027297,-227.61507820323226,-232.944846480804,-239.51671934561278,-243.71021682452914,-248.6451945864138,-252.55624895300804,-251.6074226629795
674664a6.wav,Double_bass,0,-249.7440422003018,-242.76475496407696,-266.1089238339316,-294.2601026650853,-307.55315805917473,-318.87409268528927,-331.28552461584354,-344.49999474250353,-353.56307796830527,-362.27798066854035,-371.1965409654839,-377.25512981846316,-381.47234914223134,-387.3454774846184,-396.31899128407105,-404.1224484274649,-409.33406950918675,-413.9498357218262,-421.63273359952825,-426.4995493348066
674b6f0f.wav,Meow,0,-237.14312000535756,-228.12288970826805,-225.04615772372023,-199.53648264902387,-200.50891865780264,-207.36085211219742,-192.50197022692262,-189.83279519569538,-191.61420336446818,-177.18447349687995,-170.15215452439367,-166.9773596470253,-164.5549428253893,-171.03472289181084,-166.17327979193848,-161.40055185591578,-151.2898352547201,-150.72456939410563,-155.5542823816793,-156.06870353624845
674fed1f.wav,Laughter,0,-517.8628772696685,-496.1732778697201,-461.06794706506645,-431.63736188017486,-410.28455126220024,-390.5270727826514,-375.92925122422287,-355.336462344789,-334.66905970249087,-333.5256326798374,-349.0575017964987,-349.0216043356064,-346.22077246185444,-361.6471178049063,-382.2367381964523,-401.46596868770223,-413.9554426725209,-411.7574603450647,-403.71265546993277,-404.1722805089686
675e616f.wav,Fireworks,0,-158.38153003636367,-139.0013281685246,-84.60560575648017,46.95758327412803,79.74824822393923,41.63193088494079,8.957862871607853,62.44760135892804,78.89047610380184,64.16598473122573,53.738552584772606,25.309812005786974,8.282846260449164,-4.587501893662122,-28.057905926854293,-51.04883704474463,-59.03394847916845,-61.24918394269537,-80.83806353459808,-75.41062044204558
